Date/time,Receiver1,Receiver2,Receiver3,Receiver4,Generator1,Receiver5,Receiver6,Generator2,Generator3,Receiver7,Generator4,Receiver8,Generator5,Generator6,Receiver9,Receiver10,Receiver11,Receiver12,Generator7,Receiver13,Receiver14,Receiver15,Receiver16,Generator8,Generator9,Receiver17,Generator10,Receiver18,Receiver19,Receiver20,Receiver21
6-2-2021 9:00:00,606042,83008,445857,729145,325973,177585,617518,407052,295266,295101,38113,337011,827083,275077,588579,321364,72295,303590,1510647,113495,113881,57353,248750,641938,453579,97704,394973,36105,2213,87330,75103
6-2-2021 9:15:00,606120,83016,445896,729195,326018,177611,617560,407196,295302,295131,38114,337046,827083,275114,588603,321367,72324,303654,1510752,113530,113881,57354,248773,641965,453604,97730,395070,36105,2213,87343,75113
6-2-2021 9:30:00,606180,83031,445941,729218,326018,177648,617627,407196,295302,295154,38114,337087,827083,275114,588627,321371,72346,303690,1510890,113542,113881,57355,248805,642092,453653,97755,395208,36106,2213,87354,75129
6-2-2021 9:45:00,606232,83042,445983,729276,326034,177678,617685,407413,295309,295169,38114,337118,827083,275120,588651,321374,72377,303750,1510995,113543,113881,57356,248841,642126,453653,97771,395322,36106,2214,87365,75139
6-2-2021 10:00:00,606283,83054,446026,729341,326056,177711,617742,407650,295321,295192,38115,337156,827083,275132,588695,321378,72412,303819,1511118,113545,113881,57357,248881,642126,453653,97778,395439,36107,2214,87375,75152
6-2-2021 10:15:00,606335,83064,446068,729392,326057,177741,617800,407676,295321,295225,38115,337194,827178,275132,588746,321381,72447,303871,1511245,113547,113881,57358,248914,642178,453714,97779,395575,36107,2215,87385,75167
6-2-2021 10:30:00,606392,83075,446116,729455,326057,177776,617864,407676,295321,295259,38115,337238,827307,275132,588787,321384,72487,303938,1511426,113549,113881,57360,248958,642178,453789,97779,395757,36108,2215,87395,75181
6-2-2021 10:45:00,606453,83086,446164,729513,326057,177812,617934,407676,295321,295297,38116,337276,827441,275132,588819,321388,72524,304006,1511590,113550,113881,57361,248998,642178,453853,97780,395923,36108,2216,87406,75193
6-2-2021 11:00:00,606508,83096,446211,729563,326057,177846,618002,407676,295321,295344,38116,337318,827568,275132,588872,321391,72561,304052,1511769,113552,113881,57362,249040,642178,453922,97780,396102,36109,2216,87416,75206
6-2-2021 11:15:00,606564,83106,446261,729601,326057,177883,618073,407676,295321,295385,38117,337359,827690,275132,588932,321393,72602,304087,1511928,113554,113881,57364,249075,642178,453995,97781,396249,36109,2217,87427,75218
6-2-2021 11:30:00,606621,83118,446306,729642,326057,177919,618139,407676,295321,295419,38117,337401,827806,275132,588990,321396,72639,304127,1512081,113556,113881,57365,249113,642178,454088,97781,396406,36110,2217,87438,75232
6-2-2021 11:45:00,606676,83130,446353,729716,326057,177953,618206,407676,295321,295450,38117,337440,827934,275132,589049,321399,72678,304195,1512249,113557,113881,57366,249141,642178,454191,97782,396583,36110,2218,87448,75244
6-2-2021 12:00:00,606733,83144,446402,729784,326057,177989,618276,407676,295321,295501,38117,337482,828072,275132,589110,321402,72717,304265,1512430,113559,113881,57368,249172,642178,454284,97784,396755,36111,2218,87459,75257
6-2-2021 12:15:00,606786,83157,446451,729846,326057,178023,618340,407676,295321,295546,38118,337519,828206,275132,589169,321405,72753,304329,1512608,113561,113881,57369,249206,642178,454352,97787,396947,36111,2219,87470,75267
6-2-2021 12:30:00,606843,83169,446499,729926,326057,178059,618410,407676,295321,295595,38118,337564,828343,275132,589231,321408,72792,304408,1512787,113563,113881,57370,249244,642178,454481,97789,397113,36112,2219,87482,75280
6-2-2021 12:45:00,606899,83182,446547,730001,326057,178092,618477,407676,295321,295645,38118,337606,828462,275132,589291,321410,72828,304480,1512942,113565,113881,57371,249285,642178,454647,97791,397280,36112,2220,87493,75296
6-2-2021 13:00:00,606951,83198,446591,730059,326057,178125,618549,407676,295321,295698,38119,337646,828590,275132,589349,321413,72864,304551,1513111,113566,113881,57373,249325,642178,454774,97792,397441,36113,2220,87503,75307
6-2-2021 13:15:00,607009,83210,446638,730127,326057,178160,618619,407676,295321,295748,38119,337692,828720,275132,589408,321416,72901,304623,1513281,113568,113881,57374,249358,642178,454870,97793,397614,36114,2220,87516,75321
6-2-2021 13:30:00,607064,83222,446686,730203,326057,178191,618684,407676,295321,295795,38119,337743,828850,275132,589467,321419,72933,304696,1513453,113570,113881,57375,249391,642178,454997,97793,397794,36115,2221,87535,75337
6-2-2021 13:45:00,607117,83235,446732,730269,326057,178226,618755,407676,295321,295846,38120,337797,828937,275132,589530,321422,72967,304765,1513566,113572,113881,57377,249430,642178,455292,97794,397898,36117,2221,87553,75351
6-2-2021 14:00:00,607173,83247,446780,730322,326057,178259,618826,407676,295321,295890,38120,337847,829068,275132,589587,321424,73005,304818,1513738,113573,113881,57378,249472,642178,455366,97794,398083,36118,2221,87572,75366
6-2-2021 14:15:00,607225,83258,446823,730366,326057,178291,618892,407676,295321,295931,38120,337900,829195,275132,589645,321427,73041,304875,1513906,113575,113881,57380,249512,642178,455459,97795,398239,36119,2221,87590,75381
6-2-2021 14:30:00,607282,83270,446873,730444,326057,178323,618961,407676,295321,295973,38121,337952,829336,275132,589702,321430,73076,304948,1514090,113577,113881,57381,249543,642178,455523,97795,398437,36120,2221,87609,75398
6-2-2021 14:45:00,607336,83282,446920,730518,326057,178353,619026,407676,295321,296019,38121,338007,829442,275132,589763,321433,73112,305026,1514236,113579,113881,57382,249583,642178,455754,97796,398569,36122,2222,87626,75412
6-2-2021 15:00:00,607394,83294,446958,730593,326057,178385,619093,407676,295321,296072,38121,338055,829442,275132,589824,321435,73142,305092,1514395,113580,113881,57384,249626,642178,456007,97796,398733,36124,2222,87642,75425
6-2-2021 15:15:00,607450,83305,446997,730664,326057,178417,619160,407676,295321,296111,38121,338106,829442,275132,589881,321438,73171,305151,1514547,113582,113881,57385,249664,642178,456259,97797,398895,36126,2222,87660,75440
6-2-2021 15:30:00,607504,83317,447034,730747,326057,178445,619226,407676,295321,296153,38122,338160,829442,275132,589945,321440,73204,305228,1514723,113584,113881,57386,249705,642178,456536,97805,399061,36128,2222,87678,75454
6-2-2021 15:45:00,607560,83329,447074,730826,326057,178478,619291,407676,295321,296202,38122,338209,829442,275132,590009,321442,73239,305293,1514891,113586,113881,57388,249742,642178,456767,97805,399240,36129,2223,87696,75468
6-2-2021 16:00:00,607613,83339,447111,730902,326057,178504,619355,407676,295321,296250,38122,338261,829442,275132,590064,321445,73275,305369,1515072,113588,113881,57389,249778,642178,457005,97806,399423,36131,2223,87713,75482
6-2-2021 16:15:00,607665,83350,447150,730986,326057,178529,619417,407676,295321,296300,38123,338312,829442,275132,590128,321447,73311,305444,1515257,113589,113881,57390,249819,642178,457233,97806,399595,36132,2223,87731,75501
6-2-2021 16:30:00,607716,83360,447187,731068,326057,178553,619472,407676,295321,296349,38123,338365,829442,275132,590189,321448,73344,305516,1515428,113591,113881,57392,249856,642178,457459,97807,399780,36134,2223,87750,75518
6-2-2021 16:45:00,607769,83370,447226,731152,326063,178574,619528,407691,295326,296402,38123,338411,829457,275136,590252,321450,73381,305593,1515614,113593,113881,57393,249889,642178,457614,97807,399953,36135,2223,87769,75532
6-2-2021 17:00:00,607819,83381,447264,731205,326100,178594,619586,407881,295355,296448,38124,338462,829554,275163,590313,321452,73415,305635,1515625,113595,113881,57394,249934,642178,457614,97808,400086,36136,2223,87788,75549
6-2-2021 17:15:00,607848,83392,447299,731241,326130,178611,619641,408050,295378,296485,38124,338511,829638,275186,590373,321453,73450,305657,1515625,113596,113881,57395,249964,642178,457614,97809,400204,36137,2224,87806,75566
6-2-2021 17:30:00,607928,83403,447338,731266,326189,178628,619700,408195,295427,296514,38124,338561,829703,275230,590426,321455,73483,305667,1515625,113598,113881,57397,250005,642178,457614,97811,400286,36139,2224,87825,75583
6-2-2021 17:45:00,608027,83413,447365,731302,326251,178644,619755,408333,295480,296533,38124,338602,829767,275282,590481,321457,73512,305673,1515625,113600,113881,57398,250046,642178,457614,97813,400375,36140,2224,87839,75597
6-2-2021 18:00:00,608129,83423,447407,731330,326320,178660,619813,408445,295538,296549,38125,338634,829820,275332,590543,321458,73523,305676,1515625,113602,113881,57400,250082,642178,457614,97813,400442,36141,2225,87850,75606
6-2-2021 18:15:00,608169,83432,447447,731356,326322,178672,619854,408449,295539,296564,38125,338667,829904,275334,590599,321460,73528,305682,1515733,113603,113881,57401,250111,642178,457642,97814,400527,36142,2225,87864,75620
6-2-2021 18:30:00,608200,83444,447487,731377,326322,178685,619907,408449,295539,296578,38125,338711,830038,275334,590652,321462,73533,305690,1515910,113605,113881,57402,250155,642178,457679,97814,400527,36143,2226,87881,75635
6-2-2021 18:45:00,608232,83456,447527,731406,326322,178698,619961,408449,295539,296591,38126,338756,830181,275334,590713,321463,73538,305699,1516098,113607,113881,57403,250197,642178,457704,97815,400527,36144,2227,87900,75653
6-2-2021 19:00:00,608263,83465,447565,731430,326322,178710,620013,408449,295539,296603,38126,338797,830316,275334,590768,321465,73543,305707,1516275,113609,113881,57405,250239,642178,457723,97815,400527,36145,2227,87919,75669
6-2-2021 19:15:00,608291,83477,447601,731458,326322,178721,620067,408449,295539,296616,38126,338840,830461,275334,590832,321466,73547,305716,1516467,113611,113881,57406,250277,642178,457735,97816,400527,36146,2228,87937,75683
6-2-2021 19:30:00,608317,83487,447639,731484,326322,178732,620123,408449,295539,296630,38126,338881,830598,275334,590891,321468,73550,305723,1516647,113612,113881,57407,250312,642178,457740,97816,400527,36147,2229,87956,75699
6-2-2021 19:45:00,608338,83496,447671,731507,326322,178742,620175,408449,295539,296649,38127,338923,830739,275334,590947,321469,73551,305729,1516832,113614,113881,57409,250351,642178,457741,97817,400527,36148,2229,87974,75713
6-2-2021 20:00:00,608360,83504,447708,731535,326322,178754,620232,408449,295539,296665,38127,338963,830872,275334,591005,321471,73552,305731,1517008,113616,113881,57410,250389,642178,457741,97817,400527,36149,2230,87993,75728
6-2-2021 20:15:00,608395,83512,447740,731562,326322,178764,620287,408449,295539,296679,38127,339009,831022,275334,591066,321472,73552,305733,1517206,113618,113881,57411,250431,642178,457741,97818,400527,36150,2231,88011,75744
6-2-2021 20:30:00,608445,83520,447775,731591,326322,178775,620345,408449,295539,296694,38128,339049,831171,275334,591126,321474,73553,305735,1517402,113619,113881,57412,250466,642178,457741,97818,400527,36151,2232,88030,75758
6-2-2021 20:45:00,608492,83528,447808,731616,326322,178786,620401,408449,295539,296708,38128,339088,831314,275334,591183,321475,73554,305737,1517565,113621,113881,57414,250512,642178,457741,97819,400561,36152,2233,88049,75772
6-2-2021 21:00:00,608536,83536,447841,731644,326322,178797,620454,408449,295539,296722,38128,339131,831463,275334,591244,321477,73554,305740,1517565,113623,113881,57415,250546,642178,457741,97820,400747,36153,2234,88067,75788
6-2-2021 21:15:00,608587,83544,447874,731672,326322,178808,620515,408449,295539,296736,38129,339176,831611,275334,591306,321478,73555,305742,1517565,113625,113881,57416,250565,642178,457741,97820,400943,36153,2235,88086,75804
6-2-2021 21:30:00,608635,83553,447904,731697,326322,178818,620576,408449,295539,296750,38129,339219,831755,275334,591359,321480,73555,305744,1517565,113627,113881,57418,250602,642178,457741,97821,401144,36154,2237,88101,75817
6-2-2021 21:45:00,608687,83561,447941,731722,326322,178829,620644,408449,295539,296763,38129,339261,831912,275334,591419,321481,73556,305746,1517565,113628,113881,57419,250640,642178,457741,97821,401340,36155,2237,88120,75830
6-2-2021 22:00:00,608735,83569,447974,731749,326322,178839,620704,408449,295539,296776,38130,339306,832059,275334,591478,321482,73557,305748,1517565,113630,113881,57420,250679,642178,457741,97822,401547,36156,2237,88137,75842
6-2-2021 22:15:00,608787,83577,448008,731778,326322,178851,620768,408449,295539,296789,38130,339348,832212,275334,591541,321484,73557,305751,1517565,113632,113881,57421,250708,642178,457741,97822,401731,36158,2238,88153,75855
6-2-2021 22:30:00,608836,83584,448039,731806,326322,178861,620833,408449,295539,296803,38130,339389,832357,275334,591602,321485,73558,305753,1517565,113634,113881,57423,250728,642178,457741,97823,401928,36159,2238,88172,75869
6-2-2021 22:45:00,608883,83591,448070,731833,326322,178872,620895,408449,295539,296816,38130,339434,832502,275334,591660,321487,73558,305755,1517565,113635,113881,57424,250763,642178,457741,97823,402131,36160,2239,88191,75881
6-2-2021 23:00:00,608931,83599,448102,731857,326322,178882,620957,408449,295539,296829,38131,339475,832647,275334,591713,321488,73559,305757,1517565,113637,113881,57425,250801,642178,457741,97823,402323,36160,2239,88209,75893
6-2-2021 23:15:00,608951,83607,448137,731877,326322,178894,621014,408449,295539,296843,38131,339515,832777,275334,591767,321489,73559,305760,1517565,113639,113881,57426,250839,642178,457741,97823,402483,36161,2239,88227,75906
6-2-2021 23:30:00,608969,83614,448171,731905,326322,178904,621070,408449,295539,296858,38131,339553,832915,275334,591830,321491,73560,305762,1517565,113641,113881,57428,250877,642178,457741,97823,402665,36162,2239,88246,75920
6-2-2021 23:45:00,608986,83622,448200,731932,326322,178915,621123,408449,295539,296871,38132,339591,833040,275334,591887,321492,73561,305764,1517565,113643,113881,57429,250910,642178,457741,97823,402821,36163,2240,88262,75930
6-3-2021 0:00:00,609006,83629,448236,731958,326322,178926,621179,408449,295539,296885,38132,339630,833175,275334,591947,321494,73561,305766,1517565,113644,113881,57430,250950,642178,457741,97823,402999,36164,2240,88281,75942
6-3-2021 0:15:00,609034,83637,448269,731983,326322,178936,621232,408449,295539,296898,38132,339660,833297,275334,592002,321495,73562,305768,1517565,113646,113881,57431,250979,642178,457741,97823,403170,36165,2240,88294,75956
6-3-2021 0:30:00,609065,83644,448300,732008,326322,178947,621289,408449,295539,296911,38132,339694,833435,275334,592063,321497,73562,305771,1517565,113648,113881,57433,251015,642178,457741,97823,403352,36166,2241,88311,75966
6-3-2021 0:45:00,609096,83652,448334,732033,326322,178958,621344,408449,295539,296924,38133,339729,833563,275334,592117,321498,73563,305773,1517565,113650,113881,57434,251052,642178,457741,97823,403534,36167,2241,88330,75978
6-3-2021 1:00:00,609125,83658,448366,732057,326322,178968,621395,408449,295539,296937,38133,339767,833699,275334,592177,321499,73564,305775,1517565,113651,113881,57435,251086,642178,457741,97823,403701,36168,2241,88347,75990
6-3-2021 1:15:00,609157,83666,448399,732081,326322,178979,621450,408449,295539,296950,38133,339804,833836,275334,592238,321501,73564,305777,1517565,113653,113881,57436,251119,642178,457741,97823,403882,36169,2241,88366,76002
6-3-2021 1:30:00,609186,83673,448432,732107,326322,178989,621501,408449,295539,296963,38134,339843,833967,275334,592294,321502,73565,305780,1517565,113655,113881,57437,251159,642178,457741,97823,404068,36170,2241,88385,76013
6-3-2021 1:45:00,609218,83680,448466,732135,326322,179000,621556,408449,295539,296976,38134,339881,834107,275334,592356,321503,73565,305782,1517565,113657,113881,57438,251196,642178,457741,97823,404228,36171,2241,88402,76026
6-3-2021 2:00:00,609249,83687,448498,732160,326322,179011,621611,408449,295539,296990,38134,339917,834241,275334,592410,321505,73566,305784,1517565,113658,113881,57440,251229,642178,457741,97823,404406,36172,2241,88421,76038
